ID,EarthquakeName,Starttime,Mw,HypLat,HypLon,Etype,Depth,Station,StaLat,StaLon,Rhyp,Repi,Rrup,Rjb,Vs30,Az
2966,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:24.000000,5,-30.76,-71.46,interface,50,C01O,-29.8772,-71.2379,111.6006761,100.1692737,111.6006761,100.1692737,447,0
2967,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:22.000000,5,-30.76,-71.46,interface,50,C20O,-29.9682,-71.3374,101.4001277,88.56551831,101.4001277,88.56551831,737,0
2968,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:29.000000,5,-30.76,-71.46,interface,50,C23O,-31.7837,-70.9697,132.0749425,122.7303097,132.0749425,122.7303097,751,0
2969,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:17.000000,5,-30.76,-71.46,interface,50,C32O,-30.8549,-70.7073,88.07634612,72.79428589,88.07634612,72.79428589,578,0
2970,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:22.000000,5,-30.76,-71.46,interface,50,C04O,-29.9424,-71.2632,104.907553,92.59166887,104.907553,92.59166887,475,0
2971,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:21.000000,5,-30.76,-71.46,interface,50,C18O,-30.2778,-70.6691,105.1297746,92.84421628,105.1297746,92.84421628,600,0
2972,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:18.000000,5,-30.76,-71.46,interface,50,C19O,-30.0935,-71.3689,89.40017537,74.40449509,89.40017537,74.40449509,1106,0
2973,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:08.000000,5,-30.76,-71.46,interface,50,C13O,-30.5793,-71.4946,53.93582859,20.30564158,53.93582859,20.30564158,505,0
2974,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:27.000000,5,-30.76,-71.46,interface,50,C14O,-30.1231,-70.4905,126.6889011,116.865843,126.6889011,116.865843,600,0
2975,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:23.000000,5,-30.76,-71.46,interface,50,C33O,-29.9107,-71.2508,108.1485297,96.27683772,108.1485297,96.27683772,587,0
2976,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:34.000000,5,-30.76,-71.46,interface,50,C09O,-29.5106,-71.2004,148.8345157,140.7423961,148.8345157,140.7423961,754,0
2977,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:15.000000,5,-30.76,-71.46,interface,50,C26O,-30.259,-71.4905,74.62606025,55.61850658,74.62606025,55.61850658,364,0
2978,20151020_5Mw_30.76S_71.46W_50KM,2015-10-20 04:06:24.000000,5,-30.76,-71.46,interface,50,C07O,-31.6336,-71.1675,112.1541598,100.7903581,112.1541598,100.7903581,654,0
2979,20151021_4.8Mw_20.37S_69.3W_100KM,2015-10-21 14:38:32.000000,4.8,-20.37,-69.3,intraslab,100,T13A,-20.4963,-69.3375,101.0322063,14.51995473,101.0322063,14.51995473,378,0
2980,20151021_4.8Mw_20.37S_69.3W_100KM,2015-10-21 14:38:49.000000,4.8,-20.37,-69.3,intraslab,100,T01A,-20.2729,-70.1223,131.8051301,86.54537818,131.8051301,86.54537818,339,0
2981,20151021_4.8Mw_20.37S_69.3W_100KM,2015-10-21 14:38:46.000000,4.8,-20.37,-69.3,intraslab,100,T20A,-19.9244,-69.5119,113.4823189,54.07689913,113.4823189,54.07689913,517,0
2982,20151021_4.8Mw_20.37S_69.3W_100KM,2015-10-21 14:38:45.000000,4.8,-20.37,-69.3,intraslab,100,T07A,-20.2563,-69.786,112.6580774,52.29465985,112.6580774,52.29465985,326,0
2983,20151021_4.8Mw_20.37S_69.3W_100KM,2015-10-21 14:38:57.000000,4.8,-20.37,-69.3,intraslab,100,T11A,-19.3123779,-69.4272919,153.839236,117.838049,153.839236,117.838049,346,0
2984,20151021_5Mw_30.83S_71.38W_50KM,2015-10-21 18:45:04.000000,5,-30.83,-71.38,interface,50,C11O,-30.6965,-70.9589,65.80242517,42.94672071,65.80242517,42.94672071,626,0
2985,20151021_5Mw_30.83S_71.38W_50KM,2015-10-21 18:45:10.000000,5,-30.83,-71.38,interface,50,C10O,-30.2339,-71.0816,87.44343757,72.0222818,87.44343757,72.0222818,1000,0
2986,20151021_5Mw_30.83S_71.38W_50KM,2015-10-21 18:45:19.000000,5,-30.83,-71.38,interface,50,C23O,-31.7837,-70.9697,122.9084495,112.7243209,122.9084495,112.7243209,751,0
2987,20151021_5Mw_30.83S_71.38W_50KM,2015-10-21 18:45:08.000000,5,-30.83,-71.38,interface,50,C32O,-30.8549,-70.7073,81.33967657,64.41018707,81.33967657,64.41018707,578,0
2988,20151021_5Mw_30.83S_71.38W_50KM,2015-10-21 18:44:55.000000,5,-30.83,-71.38,interface,50,C13O,-30.5793,-71.4946,58.1892447,29.88334667,58.1892447,29.88334667,505,0
2989,20151021_5Mw_30.83S_71.38W_50KM,2015-10-21 18:45:15.000000,5,-30.83,-71.38,interface,50,C18O,-30.2778,-70.6691,104.0854915,91.65081051,104.0854915,91.65081051,600,0
2990,20151021_5Mw_30.83S_71.38W_50KM,2015-10-21 18:45:13.000000,5,-30.83,-71.38,interface,50,C07O,-31.6336,-71.1675,103.8386464,91.36903573,103.8386464,91.36903573,654,0
2991,20151022_4.5Mw_30.32S_71.66W_35KM,2015-10-22 00:02:20.000000,4.5,-30.32,-71.66,interface,35,C11O,-30.6965,-70.9589,86.38158064,79.19147537,86.38158064,79.19147537,626,0
2992,20151022_4.5Mw_30.32S_71.66W_35KM,2015-10-22 00:02:12.000000,4.5,-30.32,-71.66,interface,35,C20O,-29.9682,-71.3374,60.81331292,49.86932112,60.81331292,49.86932112,737,0
2993,20151022_4.5Mw_30.32S_71.66W_35KM,2015-10-22 00:02:14.000000,4.5,-30.32,-71.66,interface,35,C10O,-30.2339,-71.0816,66.30039573,56.46455721,66.30039573,56.46455721,1000,0
2994,20151022_4.5Mw_30.32S_71.66W_35KM,2015-10-22 00:02:06.000000,4.5,-30.32,-71.66,interface,35,C26O,-30.259,-71.4905,39.17816288,17.65328751,39.17816288,17.65328751,364,0
2995,20151022_4.5Mw_30.32S_71.66W_35KM,2015-10-22 00:02:14.000000,4.5,-30.32,-71.66,interface,35,C04O,-29.9424,-71.2632,66.49350521,56.69283886,66.49350521,56.69283886,475,0
2996,20151022_4.5Mw_30.39S_71.69W_24KM,2015-10-22 20:21:43.000000,4.5,-30.39,-71.69,interface,24,C19O,-30.0935,-71.3689,51.02828441,45.11726618,51.02828441,45.11726618,1106,0
2997,20151022_4.5Mw_30.39S_71.69W_24KM,2015-10-22 20:21:46.000000,4.5,-30.39,-71.69,interface,24,C22O,-29.9655,-71.3511,61.99582518,57.27021443,61.99582518,57.27021443,1228,0
2998,20151022_4.5Mw_30.39S_71.69W_24KM,2015-10-22 20:21:38.000000,4.5,-30.39,-71.69,interface,24,C26O,-30.259,-71.4905,33.95325431,24.06252251,33.95325431,24.06252251,364,0
2999,20151023_4.2Mw_32.51S_71.72W_32KM,2015-10-23 01:52:20.000000,4.2,-32.51,-71.72,interface,32,V02A,-33.0231,-71.5178,67.84359194,59.97403996,67.84359194,59.97403996,596,0
3000,20151024_4.2Mw_30.52S_71.65W_36KM,2015-10-24 19:05:17.000000,4.2,-30.52,-71.65,interface,36,C13O,-30.5793,-71.4946,39.49743491,16.29558988,39.49743491,16.29558988,505,0
3001,20151024_4Mw_30.04S_71.31W_52KM,2015-10-24 14:51:39.000000,4,-30.04,-71.31,interface,52,C10O,-30.2339,-71.0816,60.35401705,30.76259159,60.35401705,30.76259159,1000,0
3002,20151024_4Mw_30.04S_71.31W_52KM,2015-10-24 14:51:37.000000,4,-30.04,-71.31,interface,52,C01O,-29.8772,-71.2379,55.45318781,19.34211231,55.45318781,19.34211231,447,0
3003,20151024_5Mw_31.44S_71.43W_50KM,2015-10-24 21:24:05.000000,5,-31.44,-71.43,interface,50,C11O,-30.6965,-70.9589,106.0516496,93.89582467,106.0516496,93.89582467,626,0
3004,20151024_5Mw_31.44S_71.43W_50KM,2015-10-24 21:24:33.000000,5,-31.44,-71.43,interface,50,C14O,-30.1231,-70.4905,177.9592729,171.4712318,177.9592729,171.4712318,600,0
3005,20151024_5Mw_31.44S_71.43W_50KM,2015-10-24 21:23:58.000000,5,-31.44,-71.43,interface,50,C23O,-31.7837,-70.9697,76.37826592,57.96580332,76.37826592,57.96580332,751,0
3006,20151024_5Mw_31.44S_71.43W_50KM,2015-10-24 21:24:02.000000,5,-31.44,-71.43,interface,50,C32O,-30.8549,-70.7073,106.709406,94.6434308,106.709406,94.6434308,578,0
3007,20151024_5Mw_31.44S_71.43W_50KM,2015-10-24 21:23:54.000000,5,-31.44,-71.43,interface,50,C07O,-31.6336,-71.1675,59.78058849,32.89703438,59.78058849,32.89703438,654,0
3008,20151025_4.5Mw_41.93S_73.55W_52KM,2015-10-25 04:02:06.000000,4.5,-41.93,-73.55,interface,52,L05L,-41.1538,-73.4175,100.9764455,86.91422567,100.9764455,86.91422567,255,0
3009,20151025_4.5Mw_41.93S_73.55W_52KM,2015-10-25 04:01:55.000000,4.5,-41.93,-73.55,interface,52,L09L,-41.8653,-73.8261,57.23541808,24.01227063,57.23541808,24.01227063,182,0
3010,20151025_4.6Mw_20.39S_68.97W_110KM,2015-10-25 05:45:52.000000,4.6,-20.39,-68.97,intraslab,110,T13A,-20.4963,-69.3375,116.9674486,40.11413784,116.9674486,40.11413784,378,0
3011,20151025_4.6Mw_20.39S_68.97W_110KM,2015-10-25 05:46:03.000000,4.6,-20.39,-68.97,intraslab,110,T01A,-20.2729,-70.1223,162.7711599,121.0264928,162.7711599,121.0264928,339,0
3012,20151025_4.6Mw_20.39S_68.97W_110KM,2015-10-25 05:45:57.000000,4.6,-20.39,-68.97,intraslab,110,T20A,-19.9244,-69.5119,133.6592332,76.59153434,133.6592332,76.59153434,517,0
3013,20151025_4.6Mw_20.39S_68.97W_110KM,2015-10-25 05:45:58.000000,4.6,-20.39,-68.97,intraslab,110,T07A,-20.2563,-69.786,139.4697346,86.49224401,139.4697346,86.49224401,326,0
3014,20151025_4.6Mw_20.39S_68.97W_110KM,2015-10-25 05:46:06.000000,4.6,-20.39,-68.97,intraslab,110,T11A,-19.3123779,-69.4272919,168.3410629,128.5520251,168.3410629,128.5520251,346,0
3015,20151025_4.7Mw_29.72S_71.2W_44KM,2015-10-25 13:13:26.000000,4.7,-29.72,-71.2,interface,44,A22C,-28.755,-70.4856,134.4864857,127.5290721,134.4864857,127.5290721,600,0
3016,20151025_4.7Mw_29.72S_71.2W_44KM,2015-10-25 13:12:54.000000,4.7,-29.72,-71.2,interface,44,C01O,-29.8772,-71.2379,47.44340798,17.8065533,47.44340798,17.8065533,447,0
3017,20151025_4.7Mw_29.72S_71.2W_44KM,2015-10-25 13:13:00.000000,4.7,-29.72,-71.2,interface,44,C20O,-29.9682,-71.3374,53.50515559,30.54935008,53.50515559,30.54935008,737,0
3018,20151025_4.7Mw_29.72S_71.2W_44KM,2015-10-25 13:12:54.000000,4.7,-29.72,-71.2,interface,44,C33O,-29.9107,-71.2508,49.02761511,21.70183092,49.02761511,21.70183092,587,0
3019,20151025_4.7Mw_29.72S_71.2W_44KM,2015-10-25 13:13:04.000000,4.7,-29.72,-71.2,interface,44,C28O,-29.2905,-71.3076,65.53520422,48.73732838,65.53520422,48.73732838,600,0
3020,20151025_4.7Mw_29.72S_71.2W_44KM,2015-10-25 13:13:00.000000,4.7,-29.72,-71.2,interface,44,C04O,-29.9424,-71.2632,50.76031732,25.39839302,50.76031732,25.39839302,475,0
3021,20151025_4.7Mw_29.72S_71.2W_44KM,2015-10-25 13:13:02.000000,4.7,-29.72,-71.2,interface,44,C19O,-30.0935,-71.3689,62.47035735,44.50014776,62.47035735,44.50014776,1106,0
3022,20151025_4.7Mw_29.72S_71.2W_44KM,2015-10-25 13:13:00.000000,4.7,-29.72,-71.2,interface,44,C06O,-29.9179,-71.2009,49.13155072,21.93726825,49.13155072,21.93726825,1000,0
3023,20151025_4.7Mw_29.72S_71.2W_44KM,2015-10-25 13:12:55.000000,4.7,-29.72,-71.2,interface,44,C09O,-29.5106,-71.2004,49.70941397,23.21118167,49.70941397,23.21118167,754,0
3024,20151027_4.1Mw_32.77S_71.75W_38KM,2015-10-27 18:31:42.000000,4.1,-32.77,-71.75,interface,38,V02A,-33.0231,-71.5178,51.92638061,35.49469405,51.92638061,35.49469405,596,0
3025,20151028_4.2Mw_30.85S_71.38W_51KM,2015-10-28 04:54:13.000000,4.2,-30.85,-71.38,interface,51,C11O,-30.6965,-70.9589,67.08443367,43.75655694,67.08443367,43.75655694,626,0
3026,20151028_4.2Mw_30.85S_71.38W_51KM,2015-10-28 04:54:28.000000,4.2,-30.85,-71.38,interface,51,C23O,-31.7837,-70.9697,121.4286187,110.645571,121.4286187,110.645571,751,0
3027,20151028_4.2Mw_30.85S_71.38W_51KM,2015-10-28 04:54:22.000000,4.2,-30.85,-71.38,interface,51,C07O,-31.6336,-71.1675,102.4451481,89.20768951,102.4451481,89.20768951,654,0
3028,20151028_4.5Mw_23.15S_70.61W_31KM,2015-10-28 09:07:13.000000,4.5,-23.15,-70.61,interface,31,A03F,-23.4532,-70.4406,48.80414454,37.78645194,48.80414454,37.78645194,600,0
3029,20151028_4.5Mw_23.15S_70.61W_31KM,2015-10-28 09:07:14.000000,4.5,-23.15,-70.61,interface,31,A19F,-23.4891,-70.4122,52.64757033,42.65737893,52.64757033,42.65737893,600,0
3030,20151028_4.7Mw_23.25S_69.29W_75KM,2015-10-28 19:44:27.000000,4.7,-23.25,-69.29,interface,75,A05F,-22.8914,-69.3207,84.81313548,39.83755606,84.81313548,39.83755606,1000,0
3031,20151028_4.7Mw_30.32S_71.51W_39KM,2015-10-28 04:11:21.000000,4.7,-30.32,-71.51,interface,39,C19O,-30.0935,-71.3689,48.28075708,28.5487587,48.28075708,28.5487587,1106,0
3032,20151028_4.7Mw_30.32S_71.51W_39KM,2015-10-28 04:11:25.000000,4.7,-30.32,-71.51,interface,39,C20O,-29.9682,-71.3374,57.51002676,42.39620188,57.51002676,42.39620188,737,0
3033,20151029_4.3Mw_30.62S_71.64W_43KM,2015-10-29 14:08:08.000000,4.3,-30.62,-71.64,interface,43,C13O,-30.5793,-71.4946,45.41306459,14.6558538,45.41306459,14.6558538,505,0
3034,20151029_4Mw_28.78S_70.19W_90KM,2015-10-29 10:27:48.000000,4,-28.78,-70.19,interface,90,A22C,-28.755,-70.4856,94.49407391,28.99982305,94.49407391,28.99982305,600,0
3035,20151029_4Mw_28.78S_70.19W_90KM,2015-10-29 10:27:47.000000,4,-28.78,-70.19,interface,90,A23C,-28.9729,-70.2157,92.50305645,21.52632754,92.50305645,21.52632754,600,0
3036,20151030_4Mw_19.3S_69.62W_97KM,2015-10-30 03:04:24.000000,4,-19.3,-69.62,interface,97,T11A,-19.3123779,-69.4272919,99.06969903,20.29951569,99.06969903,20.29951569,346,0
3037,20151101_5.1Mw_38.82S_73.42W_50KM,2015-11-01 01:28:01.000000,5.1,-38.82,-73.42,interface,50,L01C,-38.773,-72.597,87.17088507,71.68717491,87.17088507,71.68717491,298.54,0
3038,20151101_5.1Mw_38.82S_73.42W_50KM,2015-11-01 01:27:58.000000,5.1,-38.82,-73.42,interface,50,B11I,-38.345,-73.493,72.79128608,53.11083562,72.79128608,53.11083562,336.02,0
3039,20151101_5.1Mw_38.82S_73.42W_50KM,2015-11-01 01:28:12.000000,5.1,-38.82,-73.42,interface,50,L02R,-39.8322,-73.201,124.0265043,113.951638,124.0265043,113.951638,229,0
3040,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:16:15.998393,5.9,-23.23,-68.53,intraslab,114,PB06,-22.705833,-69.571728,165.868417,121.5778369,165.868417,121.5778369,736,0
3041,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:15:59.000000,5.9,-23.23,-68.53,intraslab,114,A17F,-22.46,-68.919,147.316017,94.1556339,147.316017,94.1556339,-1,-1
3042,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:15:39.000000,5.9,-23.23,-68.53,intraslab,114,A23F,-22.3369,-68.6505,150.8382687,99.67378716,150.8382687,99.67378716,600,0
3043,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:16:21.000000,5.9,-23.23,-68.53,intraslab,114,A14F,-22.093,-70.2,239.7165699,212.7974061,239.7165699,212.7974061,-1,-1
3044,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:15:38.000000,5.9,-23.23,-68.53,intraslab,114,A05F,-22.8914,-69.3207,144.3086034,89.28410763,144.3086034,89.28410763,1000,0
3045,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:15:54.000000,5.9,-23.23,-68.53,intraslab,114,A18F,-22.4571,-68.9294,147.7861854,94.90292816,147.7861854,94.90292816,1000,0
3046,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:15:39.000000,5.9,-23.23,-68.53,intraslab,114,A20F,-22.4537,-68.9101,147.4739713,94.40713914,147.4739713,94.40713914,600,0
3047,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:16:03.000000,5.9,-23.23,-68.53,intraslab,114,A06F,-22.344,-69.658,188.7442264,151.7961449,188.7442264,151.7961449,294.68,0
3048,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:16:16.000000,5.9,-23.23,-68.53,intraslab,114,AF01,-22.952,-68.179,123.2757718,47.33980793,123.2757718,47.33980793,257.85,0
3049,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:16:10.000000,5.9,-23.23,-68.53,intraslab,114,A24F,-23.6103,-70.2625,213.3718144,182.0046237,213.3718144,182.0046237,600,0
3050,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:16:29.000000,5.9,-23.23,-68.53,intraslab,114,A11F,-21.4249,-70.0568,276.6251073,254.3496464,276.6251073,254.3496464,600,0
3051,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:16:15.998393,5.9,-23.23,-68.53,intraslab,114,PB15,-23.208325,-69.47092,148.6983201,96.338804,148.6983201,96.338804,532,0
3052,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:16:12.000000,5.9,-23.23,-68.53,intraslab,114,A19F,-23.4891,-70.4122,224.0036485,194.5789227,224.0036485,194.5789227,600,0
3053,20151101_5.9Mw_23.23S_68.53W_114KM,2015-11-01 15:16:12.000000,5.9,-23.23,-68.53,intraslab,114,A03F,-23.4532,-70.4406,226.020005,196.9390594,226.020005,196.9390594,600,0
3054,20151103_4.9Mw_30.64S_71.72W_35KM,2015-11-03 01:42:40.000000,4.9,-30.64,-71.72,interface,35,C13O,-30.5793,-71.4946,41.64890442,22.63719493,41.64890442,22.63719493,505,0
3055,20151103_4.9Mw_30.64S_71.72W_35KM,2015-11-03 01:42:58.000000,4.9,-30.64,-71.72,interface,35,C01O,-29.8772,-71.2379,102.3557779,96.45250652,102.3557779,96.45250652,447,0
3056,20151103_4.9Mw_30.64S_71.72W_35KM,2015-11-03 01:42:45.000000,4.9,-30.64,-71.72,interface,35,C26O,-30.259,-71.4905,59.01196843,47.64364908,59.01196843,47.64364908,364,0
3057,20151103_4Mw_30.8S_71.41W_49KM,2015-11-03 21:29:33.000000,4,-30.8,-71.41,interface,49,C13O,-30.5793,-71.4946,55.31950987,25.77540546,55.31950987,25.77540546,505,0
3058,20151105_4.3Mw_30.68S_71.39W_41KM,2015-11-05 01:28:06.000000,4.3,-30.68,-71.39,interface,41,C10O,-30.2339,-71.0816,70.58758791,57.6459147,70.58758791,57.6459147,1000,0
3059,20151105_4.3Mw_30.68S_71.39W_41KM,2015-11-05 01:28:08.000000,4.3,-30.68,-71.39,interface,41,C32O,-30.8549,-70.7073,79.36489672,68.17399114,79.36489672,68.17399114,578,0
3060,20151105_4.8Mw_30.71S_71.76W_33KM,2015-11-05 17:01:51.000000,4.8,-30.71,-71.76,interface,33,C13O,-30.5793,-71.4946,44.06503521,29.27738506,44.06503521,29.27738506,505,0
3061,20151106_4.6Mw_19.99S_68.95W_106KM,2015-11-06 11:44:19.000000,4.6,-19.99,-68.95,interface,106,T20A,-19.9244,-69.5119,121.2015114,59.26367782,121.2015114,59.26367782,517,0
3062,20151106_4.6Mw_19.99S_68.95W_106KM,2015-11-06 11:44:22.000000,4.6,-19.99,-68.95,interface,106,T07A,-20.2563,-69.786,140.0184159,92.2538678,140.0184159,92.2538678,326,0
3063,20151106_5.1Mw_30.16S_72.13W_42KM,2015-11-06 08:43:35.000000,5.1,-30.16,-72.13,intraslab,42,C26O,-30.259,-71.4905,75.16575656,62.5432854,75.16575656,62.5432854,364,0
3064,20151107_4.3Mw_30.78S_71.4W_55KM,2015-11-07 10:37:39.000000,4.3,-30.78,-71.4,interface,55,C13O,-30.5793,-71.4946,59.97711853,24.02602907,59.97711853,24.02602907,505,0
3065,20151107_4.3Mw_30.7S_71.63W_27KM,2015-11-07 11:50:41.000000,4.3,-30.7,-71.63,interface,27,C13O,-30.5793,-71.4946,32.78801145,18.64209199,32.78801145,18.64209199,505,0
3066,20151107_4.4Mw_30.82S_71.38W_50KM,2015-11-07 09:16:27.000000,4.4,-30.82,-71.38,interface,50,C07O,-31.6336,-71.1675,104.7841777,92.45070067,104.7841777,92.45070067,654,0
3067,20151107_4.5Mw_30.71S_71.39W_47KM,2015-11-07 23:55:43.000000,4.5,-30.71,-71.39,interface,47,C32O,-30.8549,-70.7073,81.87831286,67.29375804,81.87831286,67.29375804,578,0
3068,20151107_4.5Mw_30.71S_71.39W_47KM,2015-11-07 23:55:36.000000,4.5,-30.71,-71.39,interface,47,C13O,-30.5793,-71.4946,50.17164784,17.6206731,50.17164784,17.6206731,505,0
3069,20151107_4.5Mw_30.71S_71.39W_47KM,2015-11-07 23:55:42.000000,4.5,-30.71,-71.39,interface,47,C10O,-30.2339,-71.0816,76.45071183,60.52114378,76.45071183,60.52114378,1000,0
3070,20151107_4.5Mw_30.71S_71.39W_47KM,2015-11-07 23:55:42.000000,4.5,-30.71,-71.39,interface,47,C26O,-30.259,-71.4905,69.15728032,50.92077866,69.15728032,50.92077866,364,0
3071,20151107_4.5Mw_30.71S_71.39W_47KM,2015-11-07 23:55:47.000000,4.5,-30.71,-71.39,interface,47,C18O,-30.2778,-70.6691,96.13716249,84.1766552,96.13716249,84.1766552,600,0
3072,20151107_4.9Mw_30.77S_71.36W_46KM,2015-11-07 10:30:43.000000,4.9,-30.77,-71.36,interface,46,C10O,-30.2339,-71.0816,79.57204274,65.16497183,79.57204274,65.16497183,1000,0
3073,20151107_4.9Mw_30.77S_71.36W_46KM,2015-11-07 10:30:53.000000,4.9,-30.77,-71.36,interface,46,C23O,-31.7837,-70.9697,126.6006727,118.3788822,126.6006727,118.3788822,751,0
3074,20151107_4.9Mw_30.77S_71.36W_46KM,2015-11-07 10:30:42.000000,4.9,-30.77,-71.36,interface,46,C32O,-30.8549,-70.7073,77.9532834,63.16246885,77.9532834,63.16246885,578,0
3075,20151107_4.9Mw_30.77S_71.36W_46KM,2015-11-07 10:30:45.000000,4.9,-30.77,-71.36,interface,46,C19O,-30.0935,-71.3689,87.75205154,75.00149893,87.75205154,75.00149893,1106,0
3076,20151107_4.9Mw_30.77S_71.36W_46KM,2015-11-07 10:30:35.000000,4.9,-30.77,-71.36,interface,46,C13O,-30.5793,-71.4946,52.20060311,24.76569004,52.20060311,24.76569004,505,0
3077,20151107_4.9Mw_30.77S_71.36W_46KM,2015-11-07 10:30:48.000000,4.9,-30.77,-71.36,interface,46,C18O,-30.2778,-70.6691,97.14400902,85.87382948,97.14400902,85.87382948,600,0
3078,20151107_4.9Mw_30.77S_71.36W_46KM,2015-11-07 10:30:42.000000,4.9,-30.77,-71.36,interface,46,C26O,-30.259,-71.4905,73.8764684,58.01833478,73.8764684,58.01833478,364,0
3079,20151107_4.9Mw_30.77S_71.36W_46KM,2015-11-07 10:30:48.000000,4.9,-30.77,-71.36,interface,46,C07O,-31.6336,-71.1675,107.4783366,97.4914973,107.4783366,97.4914973,654,0
3080,20151107_4Mw_30.83S_71.4W_49KM,2015-11-07 15:16:26.000000,4,-30.83,-71.4,interface,49,C18O,-30.2778,-70.6691,104.8785439,93.08769244,104.8785439,93.08769244,600,0
3081,20151107_4Mw_30.83S_71.4W_49KM,2015-11-07 15:20:60.000000,4,-30.83,-71.4,interface,49,C23O,-31.7837,-70.9697,123.1286293,113.3980742,123.1286293,113.3980742,751,0
3082,20151107_4Mw_30.83S_71.4W_49KM,2015-11-07 15:16:19.000000,4,-30.83,-71.4,interface,49,C32O,-30.8549,-70.7073,82.25426834,66.32168915,82.25426834,66.32168915,578,0
3083,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:32:27.000000,6.8,-30.87,-71.43,interface,47,A05C,-27.3612,-70.3399,404.2924596,403.1124246,404.2924596,403.1124246,632,0
3084,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:31:41.000000,6.8,-30.87,-71.43,interface,47,VA03,-32.7637,-70.5508,229.8830942,225.8755704,229.8830942,225.8755704,937,0
3085,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:32:17.000000,6.8,-30.87,-71.43,interface,47,A19C,-27.8304,-70.108,362.2120479,360.5335649,362.2120479,360.5335649,507,0
3086,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:31:46.000000,6.8,-30.87,-71.43,interface,47,R18M,-33.5084,-70.7488,302.0800767,299.5387867,302.0800767,299.5387867,370,0
3087,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:32:06.000000,6.8,-30.87,-71.43,interface,47,V17A,-33.6055,-71.6143,306.3117105,303.8392318,306.3117105,303.8392318,281,0
3088,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:31:40.999998,6.8,-30.87,-71.43,interface,47,CO03,-30.8389,-70.6891,84.88696056,70.950051,84.88696056,70.950051,704,0
3089,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:30:58.000000,6.8,-30.87,-71.43,interface,47,C10O,-30.2339,-71.0816,90.85307019,78.04088182,90.85307019,78.04088182,1000,0
3090,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:31:41.000000,6.8,-30.87,-71.43,interface,47,CO06,-30.6738,-71.635,55.32573205,29.29632136,55.32573205,29.29632136,1000,0
3091,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:31:03.000000,6.8,-30.87,-71.43,interface,47,C04O,-29.9424,-71.2632,113.8426817,104.0746527,113.8426817,104.0746527,475,0
3092,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:31:41.000000,6.8,-30.87,-71.43,interface,47,CO05,-29.9186,-71.2384,116.5639962,107.0665331,116.5639962,107.0665331,773,0
3093,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:31:32.000000,6.8,-30.87,-71.43,interface,47,C27O,-29.3841,-70.7448,182.9360878,177.4584565,182.9360878,177.4584565,1000,0
3094,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:31:04.000000,6.8,-30.87,-71.43,interface,47,C06O,-29.9179,-71.2009,117.2520331,107.8207683,117.2520331,107.8207683,1000,0
3095,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:31:04.000000,6.8,-30.87,-71.43,interface,47,C14O,-30.1231,-70.4905,130.724116,122.4372269,130.724116,122.4372269,600,0
3096,20151107_6.8Mw_30.87S_71.43W_47KM,2015-11-07 07:32:08.000000,6.8,-30.87,-71.43,interface,47,V22A,-33.0202,-71.6358,242.9091218,239.2193641,242.9091218,239.2193641,854,0
